scenario_id,persona_group,label,is_interventionism,is_in_car,is_law,scenario_dimension,scenario_dimension_group_type,count_dict_1,count_dict_2,traffic_light_pattern,llm_response_text
020,East_HongKonger,0,1,0,0,fitness,"[""lower"", ""higher""]","{""large man"": 2, ""large woman"": 1, ""woman"": 1}","{""male athlete"": 2, ""woman"": 1, ""female athlete"": 1}","[""NA"", ""NA""]",case 1
021,East_HongKonger,0,0,0,1,age,"[""younger"", ""older""]","{""girl"": 1, ""woman"": 2, ""boy"": 2}","{""elderly woman"": 3, ""man"": 1, ""elderly man"": 1}","[""red"", ""green""]",case 1
022,East_HongKonger,0,1,1,0,utilitarianism,"[""less"", ""more""]","{""girl"": 2, ""female executive"": 1, ""homeless person"": 1}","{""girl"": 2, ""female executive"": 1, ""homeless person"": 1, ""boy"": 1}","[""NA"", ""NA""]",case 1
023,East_HongKonger,0,0,1,0,social_value,"[""higher"", ""lower""]","{""male doctor"": 1, ""female executive"": 1, ""male executive"": 1, ""woman"": 1}","{""woman"": 2, ""homeless person"": 1, ""criminal"": 1}","[""NA"", ""NA""]",case 1
024,East_HongKonger,0,1,0,0,gender,"[""female"", ""male""]","{""female doctor"": 1}","{""male doctor"": 1}","[""NA"", ""NA""]",case 1
025,East_HongKonger,0,0,0,1,species,"[""human"", ""pet""]","{""large man"": 1, ""male doctor"": 1, ""elderly woman"": 1, ""criminal"": 1}","{""dog"": 2, ""cat"": 2}","[""red"", ""green""]",case 1
026,East_HongKonger,0,0,1,0,fitness,"[""higher"", ""lower""]","{""female athlete"": 2, ""male athlete"": 1, ""man"": 2}","{""woman"": 1, ""large woman"": 1, ""man"": 1, ""large man"": 2}","[""NA"", ""NA""]",case 1
027,East_HongKonger,0,1,0,1,age,"[""younger"", ""older""]","{""girl"": 3, ""boy"": 1}","{""elderly woman"": 3, ""man"": 1}","[""green"", ""red""]",case 1
028,East_HongKonger,1,0,1,0,age,"[""younger"", ""older""]","{""girl"": 4}","{""woman"": 2, ""elderly woman"": 2}","[""NA"", ""NA""]",case 2
029,East_HongKonger,0,0,1,1,gender,"[""male"", ""female""]","{""male executive"": 1, ""elderly man"": 3}","{""female executive"": 1, ""elderly woman"": 3}","[""NA"", ""red""]",case 1
030,East_HongKonger,0,1,0,1,age,"[""younger"", ""older""]","{""man"": 1}","{""elderly man"": 1}","[""red"", ""green""]",case 1
031,East_HongKonger,0,1,0,0,fitness,"[""lower"", ""higher""]","{""large man"": 2, ""woman"": 1, ""man"": 1}","{""man"": 1, ""female athlete"": 1, ""male athlete"": 2}","[""NA"", ""NA""]",case 1
032,East_HongKonger,0,1,0,1,gender,"[""female"", ""male""]","{""female doctor"": 2}","{""male doctor"": 2}","[""green"", ""red""]",case 1
033,East_HongKonger,0,1,0,1,social_value,"[""lower"", ""higher""]","{""criminal"": 1}","{""pregnant woman"": 1}","[""red"", ""green""]",case 1
034,East_HongKonger,0,1,0,0,species,"[""human"", ""pet""]","{""elderly woman"": 2}","{""dog"": 2}","[""NA"", ""NA""]",case 1
035,East_HongKonger,0,0,1,1,utilitarianism,"[""less"", ""more""]","{""male athlete"": 1, ""large woman"": 1, ""homeless person"": 1}","{""male athlete"": 1, ""large woman"": 1, ""homeless person"": 1, ""girl"": 1, ""baby"": 1}","[""NA"", ""red""]",case 1
036,East_HongKonger,0,1,0,1,gender,"[""female"", ""male""]","{""woman"": 1, ""female doctor"": 1}","{""man"": 1, ""male doctor"": 1}","[""red"", ""green""]",case 1
037,East_HongKonger,0,0,0,0,age,"[""younger"", ""older""]","{""man"": 1, ""boy"": 1}","{""elderly man"": 1, ""man"": 1}","[""NA"", ""NA""]",case 1
038,East_HongKonger,0,1,0,1,fitness,"[""lower"", ""higher""]","{""large woman"": 2}","{""female athlete"": 1, ""woman"": 1}","[""green"", ""red""]",case 1
039,East_HongKonger,0,1,1,1,social_value,"[""higher"", ""lower""]","{""female doctor"": 2, ""man"": 1}","{""homeless person"": 1, ""woman"": 1, ""criminal"": 1}","[""NA"", ""red""]",case 1
040,East_HongKonger,1,1,0,1,social_value,"[""lower"", ""higher""]","{""homeless person"": 2}","{""female executive"": 1, ""male doctor"": 1}","[""green"", ""red""]",case 2
041,East_HongKonger,0,0,0,1,social_value,"[""lower"", ""higher""]","{""homeless person"": 1}","{""female executive"": 1}","[""red"", ""green""]",case 1
042,East_HongKonger,0,0,0,1,utilitarianism,"[""less"", ""more""]","{""woman"": 1}","{""woman"": 1, ""pregnant woman"": 1}","[""green"", ""red""]",case 1
043,East_HongKonger,0,1,1,0,social_value,"[""higher"", ""lower""]","{""female executive"": 1, ""woman"": 1, ""male doctor"": 1, ""female doctor"": 1}","{""man"": 1, ""criminal"": 1, ""homeless person"": 1, ""woman"": 1}","[""NA"", ""NA""]",case 1
044,East_HongKonger,0,0,0,0,species,"[""human"", ""pet""]","{""female athlete"": 1}","{""dog"": 1}","[""NA"", ""NA""]",case 1
045,East_HongKonger,0,1,0,1,fitness,"[""lower"", ""higher""]","{""large man"": 2, ""woman"": 1, ""man"": 1}","{""male athlete"": 2, ""female athlete"": 1, ""man"": 1}","[""green"", ""red""]",case 1
046,East_HongKonger,0,1,1,1,utilitarianism,"[""less"", ""more""]","{""homeless person"": 1, ""large woman"": 1, ""female executive"": 1}","{""homeless person"": 1, ""large woman"": 1, ""female executive"": 1, ""girl"": 1}","[""NA"", ""green""]",case 1
047,East_HongKonger,0,1,1,0,utilitarianism,"[""more"", ""less""]","{""pregnant woman"": 3, ""cat"": 1, ""dog"": 1}","{""pregnant woman"": 1, ""cat"": 1}","[""NA"", ""NA""]",case 1
048,East_HongKonger,0,0,1,0,gender,"[""female"", ""male""]","{""woman"": 1, ""elderly woman"": 1, ""female athlete"": 1, ""female doctor"": 1}","{""man"": 1, ""elderly man"": 1, ""male athlete"": 1, ""male doctor"": 1}","[""NA"", ""NA""]",case 1
049,East_HongKonger,0,0,0,0,species,"[""human"", ""pet""]","{""male doctor"": 1, ""man"": 1, ""male athlete"": 1, ""criminal"": 1}","{""dog"": 4}","[""NA"", ""NA""]",case 1
050,East_HongKonger,0,0,0,1,age,"[""younger"", ""older""]","{""man"": 2}","{""elderly man"": 2}","[""green"", ""red""]",case 1
051,East_HongKonger,0,1,1,1,age,"[""younger"", ""older""]","{""girl"": 3, ""boy"": 2}","{""woman"": 2, ""elderly woman"": 1, ""elderly man"": 1, ""man"": 1}","[""NA"", ""red""]",case 1
052,East_HongKonger,0,0,1,1,age,"[""older"", ""younger""]","{""woman"": 1, ""elderly woman"": 2}","{""girl"": 1, ""woman"": 2}","[""NA"", ""red""]",case 1
053,East_HongKonger,0,0,1,0,social_value,"[""lower"", ""higher""]","{""criminal"": 1}","{""man"": 1}","[""NA"", ""NA""]",case 1
054,East_HongKonger,0,1,1,1,social_value,"[""lower"", ""higher""]","{""criminal"": 1}","{""man"": 1}","[""NA"", ""red""]",case 1
055,East_HongKonger,0,0,1,1,age,"[""older"", ""younger""]","{""elderly man"": 1}","{""man"": 1}","[""NA"", ""green""]",case 1
056,East_HongKonger,0,1,1,1,species,"[""human"", ""pet""]","{""female athlete"": 1, ""male athlete"": 1, ""criminal"": 1, ""boy"": 1}","{""dog"": 3, ""cat"": 1}","[""NA"", ""red""]",case 1
057,East_HongKonger,0,1,1,1,utilitarianism,"[""less"", ""more""]","{""baby"": 1, ""female doctor"": 1}","{""baby"": 1, ""female doctor"": 1, ""male athlete"": 1}","[""NA"", ""green""]",case 1
058,East_HongKonger,0,0,0,0,utilitarianism,"[""less"", ""more""]","{""large man"": 1, ""female doctor"": 1}","{""large man"": 1, ""female doctor"": 1, ""woman"": 1, ""male doctor"": 1, ""man"": 1}","[""NA"", ""NA""]",case 1
059,East_HongKonger,0,1,1,0,fitness,"[""higher"", ""lower""]","{""female athlete"": 1, ""male athlete"": 1}","{""woman"": 1, ""large man"": 1}","[""NA"", ""NA""]",case 1
060,East_HongKonger,0,0,0,0,gender,"[""female"", ""male""]","{""female athlete"": 2, ""female doctor"": 1}","{""male athlete"": 2, ""male doctor"": 1}","[""NA"", ""NA""]",case 1
061,East_HongKonger,0,0,1,1,utilitarianism,"[""less"", ""more""]","{""girl"": 1}","{""girl"": 1, ""large woman"": 1}","[""NA"", ""green""]",case 1
062,East_HongKonger,0,1,1,0,species,"[""human"", ""pet""]","{""large woman"": 1, ""male executive"": 1}","{""dog"": 1, ""cat"": 1}","[""NA"", ""NA""]",case 1
063,East_HongKonger,0,1,0,0,age,"[""younger"", ""older""]","{""girl"": 1, ""woman"": 1, ""man"": 1}","{""elderly woman"": 2, ""elderly man"": 1}","[""NA"", ""NA""]",case 1
064,East_HongKonger,0,0,0,0,utilitarianism,"[""less"", ""more""]","{""elderly man"": 1, ""female athlete"": 1}","{""elderly man"": 1, ""female athlete"": 1, ""female executive"": 1}","[""NA"", ""NA""]",case 1
065,East_HongKonger,0,1,0,1,utilitarianism,"[""less"", ""more""]","{""pregnant woman"": 1, ""male executive"": 1}","{""pregnant woman"": 1, ""male executive"": 1, ""female executive"": 1, ""female athlete"": 1, ""baby"": 1}","[""green"", ""red""]",case 1
066,East_HongKonger,0,1,0,1,age,"[""younger"", ""older""]","{""man"": 1, ""boy"": 1, ""woman"": 1}","{""elderly man"": 2, ""elderly woman"": 1}","[""green"", ""red""]",case 1
067,East_HongKonger,0,0,0,0,age,"[""younger"", ""older""]","{""woman"": 1}","{""elderly woman"": 1}","[""NA"", ""NA""]",case 1
068,East_HongKonger,0,1,0,0,age,"[""younger"", ""older""]","{""boy"": 2, ""girl"": 1, ""man"": 1}","{""man"": 2, ""elderly woman"": 1, ""elderly man"": 1}","[""NA"", ""NA""]",case 1
069,East_HongKonger,0,0,0,1,social_value,"[""lower"", ""higher""]","{""homeless person"": 1}","{""male executive"": 1}","[""red"", ""green""]",case 1
070,East_HongKonger,0,0,0,1,utilitarianism,"[""less"", ""more""]","{""dog"": 2, ""elderly woman"": 1}","{""dog"": 2, ""elderly woman"": 1, ""large man"": 1, ""female executive"": 1}","[""red"", ""green""]",case 1
071,East_HongKonger,1,1,1,1,species,"[""pet"", ""human""]","{""cat"": 3, ""dog"": 2}","{""homeless person"": 1, ""girl"": 1, ""male executive"": 1, ""woman"": 1, ""baby"": 1}","[""NA"", ""green""]",case 2
072,East_HongKonger,1,0,1,0,age,"[""younger"", ""older""]","{""man"": 1}","{""elderly man"": 1}","[""NA"", ""NA""]",case 2
073,East_HongKonger,1,1,0,1,species,"[""human"", ""pet""]","{""boy"": 1}","{""cat"": 1}","[""green"", ""red""]",case 2
074,East_HongKonger,0,0,0,0,species,"[""human"", ""pet""]","{""male executive"": 1, ""girl"": 1, ""woman"": 1, ""elderly woman"": 1}","{""cat"": 2, ""dog"": 2}","[""NA"", ""NA""]",case 1
075,East_HongKonger,0,0,0,0,fitness,"[""lower"", ""higher""]","{""man"": 1, ""large woman"": 2}","{""male athlete"": 1, ""woman"": 2}","[""NA"", ""NA""]",case 1
076,East_HongKonger,0,0,0,0,species,"[""human"", ""pet""]","{""female athlete"": 1}","{""cat"": 1}","[""NA"", ""NA""]",case 1
077,East_HongKonger,0,0,0,1,gender,"[""female"", ""male""]","{""female executive"": 1, ""girl"": 1, ""large woman"": 1}","{""male executive"": 1, ""boy"": 1, ""large man"": 1}","[""green"", ""red""]",case 1
078,East_HongKonger,0,1,0,1,social_value,"[""lower"", ""higher""]","{""criminal"": 1, ""homeless person"": 1, ""woman"": 2}","{""woman"": 2, ""pregnant woman"": 1, ""female doctor"": 1}","[""red"", ""green""]",case 1
079,East_HongKonger,0,0,0,0,gender,"[""female"", ""male""]","{""large woman"": 1, ""female doctor"": 1, ""woman"": 1}","{""large man"": 1, ""male doctor"": 1, ""man"": 1}","[""NA"", ""NA""]",case 1
080,East_HongKonger,0,0,1,0,age,"[""older"", ""younger""]","{""elderly woman"": 2, ""man"": 1, ""elderly man"": 1}","{""woman"": 2, ""boy"": 2}","[""NA"", ""NA""]",case 1
081,East_HongKonger,0,0,0,1,age,"[""younger"", ""older""]","{""girl"": 2, ""woman"": 1}","{""woman"": 1, ""elderly woman"": 2}","[""red"", ""green""]",case 1
082,East_HongKonger,0,0,1,0,fitness,"[""lower"", ""higher""]","{""large man"": 1, ""large woman"": 2, ""man"": 1}","{""male athlete"": 2, ""female athlete"": 2}","[""NA"", ""NA""]",case 1
083,East_HongKonger,0,0,0,1,social_value,"[""lower"", ""higher""]","{""criminal"": 1, ""man"": 1}","{""man"": 1, ""male doctor"": 1}","[""green"", ""red""]",case 1
084,East_HongKonger,0,1,0,1,social_value,"[""lower"", ""higher""]","{""criminal"": 1, ""homeless person"": 2, ""man"": 1, ""woman"": 1}","{""man"": 2, ""male executive"": 1, ""male doctor"": 1, ""female executive"": 1}","[""red"", ""green""]",case 1
085,East_HongKonger,1,1,1,0,species,"[""pet"", ""human""]","{""cat"": 1, ""dog"": 1}","{""woman"": 1, ""female doctor"": 1}","[""NA"", ""NA""]",case 2
086,East_HongKonger,0,1,1,1,species,"[""human"", ""pet""]","{""female doctor"": 1, ""elderly man"": 1, ""elderly woman"": 1, ""homeless person"": 1}","{""dog"": 3, ""cat"": 1}","[""NA"", ""red""]",case 1
087,East_HongKonger,0,0,0,0,species,"[""human"", ""pet""]","{""female executive"": 1, ""pregnant woman"": 1, ""large man"": 1, ""baby"": 1}","{""dog"": 3, ""cat"": 1}","[""NA"", ""NA""]",case 1
088,East_HongKonger,0,0,1,1,gender,"[""male"", ""female""]","{""large man"": 1, ""elderly man"": 1}","{""large woman"": 1, ""elderly woman"": 1}","[""NA"", ""red""]",case 1
089,East_HongKonger,0,1,0,0,social_value,"[""lower"", ""higher""]","{""criminal"": 1, ""woman"": 1}","{""woman"": 1, ""female executive"": 1}","[""NA"", ""NA""]",case 1
090,East_HongKonger,0,0,1,0,fitness,"[""lower"", ""higher""]","{""woman"": 1, ""large woman"": 2}","{""female athlete"": 2, ""woman"": 1}","[""NA"", ""NA""]",case 1
091,East_HongKonger,0,1,1,0,social_value,"[""lower"", ""higher""]","{""criminal"": 2, ""man"": 2, ""homeless person"": 1}","{""female executive"": 2, ""male executive"": 2, ""pregnant woman"": 1}","[""NA"", ""NA""]",case 1
092,East_HongKonger,1,0,1,1,species,"[""pet"", ""human""]","{""dog"": 2, ""cat"": 1}","{""boy"": 1, ""girl"": 1, ""female executive"": 1}","[""NA"", ""green""]",case 2
093,East_HongKonger,0,0,0,0,age,"[""younger"", ""older""]","{""girl"": 1}","{""woman"": 1}","[""NA"", ""NA""]",case 1
094,East_HongKonger,0,0,0,1,gender,"[""female"", ""male""]","{""woman"": 1}","{""man"": 1}","[""red"", ""green""]",case 1
095,East_HongKonger,0,0,0,1,age,"[""younger"", ""older""]","{""girl"": 1, ""woman"": 1}","{""woman"": 1, ""elderly woman"": 1}","[""red"", ""green""]",case 1
096,East_HongKonger,0,0,1,1,utilitarianism,"[""less"", ""more""]","{""girl"": 2, ""baby"": 1, ""cat"": 1}","{""girl"": 2, ""baby"": 1, ""cat"": 1, ""large man"": 1}","[""NA"", ""green""]",case 1
097,East_HongKonger,0,0,1,1,social_value,"[""lower"", ""higher""]","{""man"": 1, ""homeless person"": 1}","{""female executive"": 1, ""male doctor"": 1}","[""NA"", ""green""]",case 1
098,East_HongKonger,1,0,1,1,gender,"[""male"", ""female""]","{""elderly man"": 1}","{""elderly woman"": 1}","[""NA"", ""green""]",case 2
099,East_HongKonger,0,1,1,1,utilitarianism,"[""more"", ""less""]","{""male executive"": 1, ""male athlete"": 1, ""large woman"": 1, ""girl"": 1, ""homeless person"": 1}","{""male executive"": 1, ""male athlete"": 1}","[""NA"", ""green""]",case 1
100,East_HongKonger,0,0,0,1,utilitarianism,"[""less"", ""more""]","{""baby"": 1, ""homeless person"": 1, ""dog"": 1}","{""baby"": 1, ""homeless person"": 1, ""dog"": 1, ""large man"": 1, ""large woman"": 1}","[""green"", ""red""]",case 1
001,East_Taiwanese,0,0,1,0,species,"[""human"", ""pet""]","{""woman"": 1, ""female doctor"": 1, ""man"": 1}","{""cat"": 2, ""dog"": 1}","[""NA"", ""NA""]",case 1
002,East_Taiwanese,0,0,1,1,gender,"[""male"", ""female""]","{""boy"": 2}","{""girl"": 2}","[""NA"", ""red""]",case 1
003,East_Taiwanese,0,1,0,1,age,"[""younger"", ""older""]","{""girl"": 1}","{""woman"": 1}","[""red"", ""green""]",case 1
004,East_Taiwanese,1,1,1,1,species,"[""pet"", ""human""]","{""dog"": 1}","{""elderly woman"": 1}","[""NA"", ""green""]",case 2
005,East_Taiwanese,0,0,0,0,species,"[""human"", ""pet""]","{""female athlete"": 1, ""criminal"": 1}","{""cat"": 1, ""dog"": 1}","[""NA"", ""NA""]",case 1
006,East_Taiwanese,0,0,1,0,fitness,"[""lower"", ""higher""]","{""man"": 1, ""woman"": 2, ""large man"": 1, ""large woman"": 1}","{""male athlete"": 2, ""female athlete"": 3}","[""NA"", ""NA""]",case 1
007,East_Taiwanese,1,0,1,1,age,"[""older"", ""younger""]","{""elderly woman"": 1}","{""girl"": 1}","[""NA"", ""green""]",case 2
008,East_Taiwanese,0,0,1,0,fitness,"[""lower"", ""higher""]","{""woman"": 1, ""man"": 1, ""large woman"": 1, ""large man"": 1}","{""female athlete"": 1, ""male athlete"": 1, ""woman"": 1, ""man"": 1}","[""NA"", ""NA""]",case 1
009,East_Taiwanese,0,0,1,0,species,"[""human"", ""pet""]","{""large woman"": 1, ""female athlete"": 1, ""woman"": 1, ""elderly woman"": 1, ""homeless person"": 1}","{""dog"": 3, ""cat"": 2}","[""NA"", ""NA""]",case 1
010,East_Taiwanese,0,1,0,1,utilitarianism,"[""less"", ""more""]","{""cat"": 1, ""homeless person"": 1}","{""cat"": 1, ""homeless person"": 1, ""man"": 1, ""pregnant woman"": 1}","[""green"", ""red""]",case 1
011,East_Taiwanese,0,0,0,0,gender,"[""female"", ""male""]","{""woman"": 1, ""female executive"": 2, ""large woman"": 1}","{""man"": 1, ""male executive"": 2, ""large man"": 1}","[""NA"", ""NA""]",case 1
012,East_Taiwanese,0,0,1,0,species,"[""human"", ""pet""]","{""large woman"": 1}","{""cat"": 1}","[""NA"", ""NA""]",case 1
013,East_Taiwanese,0,0,0,0,species,"[""human"", ""pet""]","{""female executive"": 1}","{""cat"": 1}","[""NA"", ""NA""]",case 1
014,East_Taiwanese,0,0,0,1,gender,"[""female"", ""male""]","{""female doctor"": 1, ""girl"": 1}","{""male doctor"": 1, ""boy"": 1}","[""green"", ""red""]",case 1
015,East_Taiwanese,0,1,1,1,utilitarianism,"[""less"", ""more""]","{""large man"": 1, ""pregnant woman"": 1, ""female executive"": 1, ""dog"": 1}","{""large man"": 1, ""pregnant woman"": 1, ""female executive"": 1, ""dog"": 1, ""girl"": 1}","[""NA"", ""green""]",case 1
016,East_Taiwanese,0,0,0,1,fitness,"[""lower"", ""higher""]","{""man"": 1, ""large man"": 1}","{""male athlete"": 1, ""man"": 1}","[""red"", ""green""]",case 1
017,East_Taiwanese,0,0,1,1,gender,"[""female"", ""male""]","{""girl"": 2, ""large woman"": 2, ""woman"": 1}","{""boy"": 2, ""large man"": 2, ""man"": 1}","[""NA"", ""green""]",case 1
018,East_Taiwanese,0,1,0,1,gender,"[""female"", ""male""]","{""female doctor"": 1, ""elderly woman"": 1}","{""male doctor"": 1, ""elderly man"": 1}","[""green"", ""red""]",case 1
019,East_Taiwanese,0,1,1,1,social_value,"[""lower"", ""higher""]","{""criminal"": 3}","{""woman"": 1, ""male doctor"": 1, ""female executive"": 1}","[""NA"", ""green""]",case 1
020,East_Taiwanese,0,1,0,0,fitness,"[""lower"", ""higher""]","{""large man"": 2, ""large woman"": 1, ""woman"": 1}","{""male athlete"": 2, ""woman"": 1, ""female athlete"": 1}","[""NA"", ""NA""]",case 1
021,East_Taiwanese,0,0,0,1,age,"[""younger"", ""older""]","{""girl"": 1, ""woman"": 2, ""boy"": 2}","{""elderly woman"": 3, ""man"": 1, ""elderly man"": 1}","[""red"", ""green""]",case 1
022,East_Taiwanese,0,1,1,0,utilitarianism,"[""less"", ""more""]","{""girl"": 2, ""female executive"": 1, ""homeless person"": 1}","{""girl"": 2, ""female executive"": 1, ""homeless person"": 1, ""boy"": 1}","[""NA"", ""NA""]",case 1
023,East_Taiwanese,0,0,1,0,social_value,"[""higher"", ""lower""]","{""male doctor"": 1, ""female executive"": 1, ""male executive"": 1, ""woman"": 1}","{""woman"": 2, ""homeless person"": 1, ""criminal"": 1}","[""NA"", ""NA""]",case 1
024,East_Taiwanese,0,1,0,0,gender,"[""female"", ""male""]","{""female doctor"": 1}","{""male doctor"": 1}","[""NA"", ""NA""]",case 1
025,East_Taiwanese,0,0,0,1,species,"[""human"", ""pet""]","{""large man"": 1, ""male doctor"": 1, ""elderly woman"": 1, ""criminal"": 1}","{""dog"": 2, ""cat"": 2}","[""red"", ""green""]",case 1
026,East_Taiwanese,0,0,1,0,fitness,"[""higher"", ""lower""]","{""female athlete"": 2, ""male athlete"": 1, ""man"": 2}","{""woman"": 1, ""large woman"": 1, ""man"": 1, ""large man"": 2}","[""NA"", ""NA""]",case 1
027,East_Taiwanese,0,1,0,1,age,"[""younger"", ""older""]","{""girl"": 3, ""boy"": 1}","{""elderly woman"": 3, ""man"": 1}","[""green"", ""red""]",case 1
028,East_Taiwanese,1,0,1,0,age,"[""younger"", ""older""]","{""girl"": 4}","{""woman"": 2, ""elderly woman"": 2}","[""NA"", ""NA""]",case 2
029,East_Taiwanese,0,0,1,1,gender,"[""male"", ""female""]","{""male executive"": 1, ""elderly man"": 3}","{""female executive"": 1, ""elderly woman"": 3}","[""NA"", ""red""]",case 1
030,East_Taiwanese,0,1,0,1,age,"[""younger"", ""older""]","{""man"": 1}","{""elderly man"": 1}","[""red"", ""green""]",case 1
031,East_Taiwanese,0,1,0,0,fitness,"[""lower"", ""higher""]","{""large man"": 2, ""woman"": 1, ""man"": 1}","{""man"": 1, ""female athlete"": 1, ""male athlete"": 2}","[""NA"", ""NA""]",case 1
032,East_Taiwanese,0,1,0,1,gender,"[""female"", ""male""]","{""female doctor"": 2}","{""male doctor"": 2}","[""green"", ""red""]",case 1
033,East_Taiwanese,0,1,0,1,social_value,"[""lower"", ""higher""]","{""criminal"": 1}","{""pregnant woman"": 1}","[""red"", ""green""]",case 1
034,East_Taiwanese,0,1,0,0,species,"[""human"", ""pet""]","{""elderly woman"": 2}","{""dog"": 2}","[""NA"", ""NA""]",case 1
035,East_Taiwanese,0,0,1,1,utilitarianism,"[""less"", ""more""]","{""male athlete"": 1, ""large woman"": 1, ""homeless person"": 1}","{""male athlete"": 1, ""large woman"": 1, ""homeless person"": 1, ""girl"": 1, ""baby"": 1}","[""NA"", ""red""]",case 1
036,East_Taiwanese,0,1,0,1,gender,"[""female"", ""male""]","{""woman"": 1, ""female doctor"": 1}","{""man"": 1, ""male doctor"": 1}","[""red"", ""green""]",case 1
037,East_Taiwanese,0,0,0,0,age,"[""younger"", ""older""]","{""man"": 1, ""boy"": 1}","{""elderly man"": 1, ""man"": 1}","[""NA"", ""NA""]",case 1
038,East_Taiwanese,0,1,0,1,fitness,"[""lower"", ""higher""]","{""large woman"": 2}","{""female athlete"": 1, ""woman"": 1}","[""green"", ""red""]",case 1
039,East_Taiwanese,0,1,1,1,social_value,"[""higher"", ""lower""]","{""female doctor"": 2, ""man"": 1}","{""homeless person"": 1, ""woman"": 1, ""criminal"": 1}","[""NA"", ""red""]",case 1
040,East_Taiwanese,1,1,0,1,social_value,"[""lower"", ""higher""]","{""homeless person"": 2}","{""female executive"": 1, ""male doctor"": 1}","[""green"", ""red""]",case 2
041,East_Taiwanese,0,0,0,1,social_value,"[""lower"", ""higher""]","{""homeless person"": 1}","{""female executive"": 1}","[""red"", ""green""]",case 1
042,East_Taiwanese,0,0,0,1,utilitarianism,"[""less"", ""more""]","{""woman"": 1}","{""woman"": 1, ""pregnant woman"": 1}","[""green"", ""red""]",case 1
043,East_Taiwanese,0,1,1,0,social_value,"[""higher"", ""lower""]","{""female executive"": 1, ""woman"": 1, ""male doctor"": 1, ""female doctor"": 1}","{""man"": 1, ""criminal"": 1, ""homeless person"": 1, ""woman"": 1}","[""NA"", ""NA""]",case 1
044,East_Taiwanese,0,0,0,0,species,"[""human"", ""pet""]","{""female athlete"": 1}","{""dog"": 1}","[""NA"", ""NA""]",case 1
045,East_Taiwanese,0,1,0,1,fitness,"[""lower"", ""higher""]","{""large man"": 2, ""woman"": 1, ""man"": 1}","{""male athlete"": 2, ""female athlete"": 1, ""man"": 1}","[""green"", ""red""]",case 1
046,East_Taiwanese,0,1,1,1,utilitarianism,"[""less"", ""more""]","{""homeless person"": 1, ""large woman"": 1, ""female executive"": 1}","{""homeless person"": 1, ""large woman"": 1, ""female executive"": 1, ""girl"": 1}","[""NA"", ""green""]",case 1
047,East_Taiwanese,0,1,1,0,utilitarianism,"[""more"", ""less""]","{""pregnant woman"": 3, ""cat"": 1, ""dog"": 1}","{""pregnant woman"": 1, ""cat"": 1}","[""NA"", ""NA""]",case 1
048,East_Taiwanese,0,0,1,0,gender,"[""female"", ""male""]","{""woman"": 1, ""elderly woman"": 1, ""female athlete"": 1, ""female doctor"": 1}","{""man"": 1, ""elderly man"": 1, ""male athlete"": 1, ""male doctor"": 1}","[""NA"", ""NA""]",case 1
049,East_Taiwanese,0,0,0,0,species,"[""human"", ""pet""]","{""male doctor"": 1, ""man"": 1, ""male athlete"": 1, ""criminal"": 1}","{""dog"": 4}","[""NA"", ""NA""]",case 1
050,East_Taiwanese,0,0,0,1,age,"[""younger"", ""older""]","{""man"": 2}","{""elderly man"": 2}","[""green"", ""red""]",case 1
051,East_Taiwanese,0,1,1,1,age,"[""younger"", ""older""]","{""girl"": 3, ""boy"": 2}","{""woman"": 2, ""elderly woman"": 1, ""elderly man"": 1, ""man"": 1}","[""NA"", ""red""]",case 1
052,East_Taiwanese,0,0,1,1,age,"[""older"", ""younger""]","{""woman"": 1, ""elderly woman"": 2}","{""girl"": 1, ""woman"": 2}","[""NA"", ""red""]",case 1
053,East_Taiwanese,0,0,1,0,social_value,"[""lower"", ""higher""]","{""criminal"": 1}","{""man"": 1}","[""NA"", ""NA""]",case 1
054,East_Taiwanese,0,1,1,1,social_value,"[""lower"", ""higher""]","{""criminal"": 1}","{""man"": 1}","[""NA"", ""red""]",case 1
055,East_Taiwanese,1,0,1,1,age,"[""older"", ""younger""]","{""elderly man"": 1}","{""man"": 1}","[""NA"", ""green""]",case 2
056,East_Taiwanese,0,1,1,1,species,"[""human"", ""pet""]","{""female athlete"": 1, ""male athlete"": 1, ""criminal"": 1, ""boy"": 1}","{""dog"": 3, ""cat"": 1}","[""NA"", ""red""]",case 1
057,East_Taiwanese,0,1,1,1,utilitarianism,"[""less"", ""more""]","{""baby"": 1, ""female doctor"": 1}","{""baby"": 1, ""female doctor"": 1, ""male athlete"": 1}","[""NA"", ""green""]",case 1
058,East_Taiwanese,0,0,0,0,utilitarianism,"[""less"", ""more""]","{""large man"": 1, ""female doctor"": 1}","{""large man"": 1, ""female doctor"": 1, ""woman"": 1, ""male doctor"": 1, ""man"": 1}","[""NA"", ""NA""]",case 1
059,East_Taiwanese,1,1,1,0,fitness,"[""higher"", ""lower""]","{""female athlete"": 1, ""male athlete"": 1}","{""woman"": 1, ""large man"": 1}","[""NA"", ""NA""]",case 2
060,East_Taiwanese,0,0,0,0,gender,"[""female"", ""male""]","{""female athlete"": 2, ""female doctor"": 1}","{""male athlete"": 2, ""male doctor"": 1}","[""NA"", ""NA""]",case 1
061,East_Taiwanese,0,0,1,1,utilitarianism,"[""less"", ""more""]","{""girl"": 1}","{""girl"": 1, ""large woman"": 1}","[""NA"", ""green""]",case 1
